anger,contempt,disgust,fear,happiness,neutral,sadness,surprise
0.034857,0.00639103,0.00176762,0.000275809,0.000627835,0.894574,0.0585973,0.00290948
0.0328081,0.00583725,0.00231384,0.000519429,0.00108881,0.883386,0.0683204,0.00572645
0.0339326,0.00563132,0.00242077,0.000542588,0.0011432,0.881008,0.0694359,0.00588578
0.00330519,0.00458142,0.00109168,7.67005e-05,0.00152217,0.892501,0.0953298,0.00159175
0.00495421,0.00357572,0.00103057,9.78369e-05,0.000731977,0.891465,0.0960401,0.00210495
0.00309129,0.00387915,0.000631954,7.53083e-05,0.00139465,0.869001,0.120841,0.00108558
0.00143823,0.00298062,0.000378782,3.83905e-05,0.00181393,0.869743,0.122874,0.000733069
0.00285569,0.00587603,0.00137347,0.000311669,0.0316962,0.922998,0.0183329,0.0165564
0.00175162,0.00419284,0.000603451,6.3267e-05,0.00318408,0.921446,0.0678574,0.000900938
0.000503669,0.0058926,0.000265456,3.82968e-06,0.0285941,0.960375,0.00382016,0.000545394
0.00206334,0.00709901,0.00106923,6.4961e-05,0.0293325,0.939467,0.0174045,0.00349965
0.000870832,0.0066783,0.000816822,6.47798e-05,0.0356334,0.926336,0.0272402,0.00235988
0.000766497,0.00924618,0.00172569,0.000193725,0.0511173,0.874314,0.0551525,0.00748398
0.00281238,0.0114158,0.00390277,0.000333753,0.0331642,0.900885,0.0330999,0.0143861
0.00433857,0.0161532,0.00634465,0.00140893,0.0340129,0.831223,0.0802299,0.026289
0.00487336,0.0136256,0.00566318,0.00205635,0.0251596,0.837417,0.0709242,0.0402805
0.00438982,0.0149541,0.00475016,0.00145654,0.0261293,0.867056,0.0442367,0.0370271
0.00724061,0.00907994,0.010311,0.00534332,0.0155563,0.776003,0.0743448,0.102121
0.00397936,0.00685991,0.00512902,0.00093735,0.0165375,0.86999,0.0517733,0.0447931
0.00464838,0.0074909,0.00449595,0.000479376,0.0159734,0.89763,0.0251256,0.044156
0.00826096,0.0126879,0.00637117,0.000451714,0.0208952,0.904814,0.01814,0.0283788
0.00552694,0.00611662,0.0036157,0.000876128,0.0345467,0.896591,0.0126098,0.0401175
0.00336925,0.00656021,0.00141458,0.000338456,0.0186571,0.921335,0.0418426,0.00648235
0.00471069,0.0105418,0.00238295,0.000267152,0.0237725,0.930268,0.0200702,0.00798639
0.0063299,0.0115344,0.00258364,0.000187306,0.0346481,0.922708,0.0167467,0.00526193
0.00468018,0.0076026,0.00165043,0.000138459,0.0277931,0.943753,0.010769,0.00361338
0.00537174,0.0100395,0.00291002,0.000573592,0.0293784,0.919694,0.0204775,0.0115548
0.0070212,0.00586237,0.00255393,0.00128719,0.0111418,0.930136,0.0254201,0.0165772
0.00620583,0.00876892,0.00257739,0.000929876,0.0237803,0.925704,0.0174841,0.0145499
0.0064649,0.0104662,0.00273176,0.000741862,0.022351,0.928031,0.0185425,0.0106711
0.0114229,0.011007,0.00535527,0.00107019,0.0570127,0.876665,0.0154224,0.0220442
0.00565854,0.00542496,0.00196265,0.000556088,0.0191895,0.928856,0.0281536,0.0101992
0.0106826,0.00513492,0.00254236,0.000603886,0.00896219,0.931506,0.0296932,0.0108753
0.0302585,0.0104995,0.00362944,0.000125192,0.00759642,0.915243,0.0305575,0.00209008
0.0716942,0.0143865,0.00669354,0.000570494,0.00375565,0.850433,0.046989,0.00547793
0.0677575,0.0209889,0.00420885,6.0791e-05,0.00217489,0.821346,0.083068,0.000395082
0.0164684,0.0512023,0.0034373,0.000385886,0.00267595,0.737185,0.187389,0.00125646
0.0060433,0.0035782,0.00115784,0.000138779,0.000786306,0.690414,0.297553,0.000328956
0.0217366,0.00174918,0.00145534,0.000356805,0.000343134,0.824376,0.148635,0.00134877
0.0174653,0.00218638,0.0022285,0.00068434,0.000758617,0.765804,0.209555,0.00131814
0.0176773,0.0024465,0.00129476,0.000353946,0.000443328,0.837799,0.139062,0.000923246
0.0368773,0.00389981,0.00358558,0.000327577,0.000756727,0.842813,0.109672,0.00206796
0.0462,0.00540947,0.00275329,0.000280177,0.000381919,0.809406,0.134561,0.00100805
0.0467207,0.00834343,0.00426984,0.000894621,0.00147889,0.839167,0.095168,0.00395717
0.0743852,0.0111366,0.00704206,0.00148237,0.00175152,0.835696,0.0596034,0.00890293
0.0943741,0.00554168,0.00695856,0.00135214,0.00109656,0.808876,0.075576,0.00622491
0.0775855,0.00863122,0.00593417,0.000891153,0.00104221,0.803177,0.0996276,0.00311163
0.0506024,0.00943723,0.00496387,0.000687738,0.000791061,0.778869,0.153236,0.00141277
0.0593053,0.0295854,0.00730482,0.000857623,0.00136282,0.771974,0.127438,0.002172
0.0714473,0.0897042,0.0148686,0.00195348,0.00196427,0.699968,0.115922,0.00417166
0.096738,0.0518363,0.0131818,0.00140965,0.00163791,0.739647,0.0906542,0.0048947
0.091146,0.0450171,0.00888048,0.000596818,0.00141066,0.772764,0.0777674,0.00241761
0.0807272,0.035797,0.00985156,0.000730541,0.00159452,0.783831,0.0849702,0.0024983
0.0642057,0.0201521,0.00802527,0.000733364,0.00201911,0.834282,0.0680832,0.00249958
0.0609461,0.0165101,0.00813964,0.000853749,0.0015968,0.824829,0.0847975,0.00232723
0.0655402,0.0261254,0.0108209,0.00123093,0.00137014,0.76945,0.12288,0.00258265
0.0806387,0.0204923,0.0107953,0.00114408,0.000849862,0.752193,0.131249,0.0026375
0.0731142,0.0229419,0.0165052,0.0021475,0.000982012,0.773828,0.104237,0.006244
0.00181946,0.0750182,0.000199621,0.000705804,0.00623782,0.9076,0.00731713,0.00110162
0.0726832,0.0207285,0.0207608,0.00433144,0.000765554,0.782106,0.081035,0.0175899
0.070876,0.0182318,0.0185366,0.00397721,0.000638622,0.794059,0.0789563,0.0147245
0.117134,0.0186518,0.0124505,0.00225661,0.000268073,0.779224,0.0604337,0.00958167
0.0693357,0.0175493,0.0109235,0.00188791,0.000524691,0.827022,0.0662637,0.00649314
0.0292038,0.00179564,0.000583267,8.98398e-05,0.000328842,0.962232,0.00476469,0.0010023
0.00866366,0.0181079,0.00278296,0.00192335,0.0458584,0.897758,0.0181835,0.00672242
0.0424612,0.00659458,0.00425173,0.00108177,0.00475671,0.914514,0.00960183,0.0167382
0.0825839,0.0118477,0.0182295,0.00671996,0.00346218,0.750875,0.0153639,0.110918
0.0756211,0.0173926,0.0192891,0.00690755,0.00554169,0.751449,0.0163416,0.107458
0.0407601,0.0101548,0.00955355,0.00448358,0.0103133,0.85882,0.0145608,0.0513539
0.032859,0.0144967,0.00805255,0.00261901,0.0206708,0.881712,0.011684,0.0279064
0.0570781,0.0125995,0.0157234,0.00333098,0.0164032,0.80838,0.0132315,0.0732537
0.0659726,0.013572,0.0175385,0.00234997,0.0187785,0.783276,0.0115784,0.0869344
0.0516753,0.0131483,0.015068,0.00248923,0.026813,0.80892,0.012987,0.0688992
0.0288484,0.00679056,0.00634939,0.00169808,0.0120695,0.8798,0.0149116,0.0495322
0.0222431,0.0055868,0.00452215,0.00131743,0.00881144,0.920595,0.0157417,0.021182
0.022598,0.00725467,0.0050805,0.00142275,0.00939194,0.918941,0.0157939,0.0195173
0.020104,0.00665087,0.00491951,0.00135821,0.00576049,0.925177,0.0140002,0.0220301
0.0305877,0.00785121,0.00848631,0.00179882,0.00674373,0.897702,0.013328,0.0335021
0.01961,0.00482171,0.00372522,0.000747125,0.00557277,0.938966,0.0106365,0.0159201
0.0190494,0.00398621,0.00295995,0.000601586,0.00414165,0.947038,0.00981717,0.0124061
0.015531,0.00362679,0.00280369,0.000376451,0.00454262,0.956893,0.00689433,0.00933234
0.0133123,0.00280343,0.00244014,0.000343284,0.00371859,0.961496,0.0064858,0.00940054
0.0108822,0.0042555,0.00294075,0.000555167,0.00510454,0.950762,0.0119619,0.013538
0.0134404,0.00500615,0.00329915,0.0004412,0.00356269,0.941308,0.0164145,0.0165275
0.0109008,0.00591524,0.00348797,0.00071469,0.00418427,0.940141,0.015665,0.0189908
0.00665034,0.00341635,0.00213262,0.000185478,0.00215503,0.954961,0.0197369,0.010762
0.0201825,0.00577724,0.00540604,0.000697243,0.0027734,0.907182,0.024204,0.0337776
0.04275,0.00577657,0.00999404,0.0012701,0.00104919,0.772122,0.153423,0.0136149
0.023477,0.004135,0.00385456,0.000696206,0.000962878,0.898615,0.0629356,0.00532422
0.0231901,0.0037104,0.00378335,0.000698061,0.00085001,0.894329,0.0683284,0.00511092
0.0323207,0.00436053,0.00513455,0.000930019,0.000998701,0.883953,0.0649245,0.00737804
0.0325821,0.0044304,0.00477842,0.000648776,0.000869859,0.889102,0.0615662,0.00602272
0.0322141,0.00522031,0.00428972,0.000799076,0.00112204,0.910778,0.0382162,0.00736038
0.021191,0.00533617,0.00401377,0.00115446,0.00501911,0.901073,0.0476469,0.0145657
0.0272661,0.00463952,0.00475465,0.00136035,0.00375905,0.8891,0.0552626,0.0138574
0.0244793,0.0041763,0.00455126,0.00130727,0.00466793,0.89642,0.0526764,0.0117215
0.0171059,0.00359259,0.00475684,0.00139062,0.00529498,0.883911,0.0713314,0.0126168
0.0218305,0.00326511,0.00521051,0.00128074,0.0039555,0.886768,0.0658173,0.011872
0.0243964,0.00281872,0.00536323,0.00192525,0.0023021,0.863392,0.0874127,0.0123901
0.0143943,0.00215816,0.0042606,0.00129316,0.00273315,0.823834,0.142617,0.00870996
0.0275587,0.00279694,0.00855502,0.0019531,0.00336565,0.854804,0.0846845,0.0162826
0.0373795,0.00307783,0.0111827,0.0018406,0.00247698,0.874339,0.045788,0.0239153
0.0623102,0.00365768,0.0171051,0.00272235,0.00224721,0.829167,0.0523917,0.0303983
0.0663609,0.00684537,0.0135891,0.0017216,0.00541474,0.868858,0.0154111,0.0217991
0.036069,0.00719798,0.006767,0.000792908,0.00885983,0.91576,0.0100858,0.0144677
0.0120102,0.00623578,0.00244567,0.000221428,0.0252851,0.944044,0.00498162,0.00477595
0.00588457,0.00690748,0.00085295,5.46074e-05,0.00817066,0.972854,0.00337118,0.00190412
0.0112329,0.00587577,0.00201273,0.000223337,0.00638169,0.960855,0.00700626,0.00641248
0.0111141,0.00585554,0.00197578,0.000213487,0.00642148,0.961354,0.0067144,0.00635093
0.0122689,0.00632394,0.0022108,0.00020697,0.00934714,0.956838,0.00623573,0.00656885
0.0118276,0.00838732,0.00250718,0.0001618,0.0150703,0.949868,0.00528937,0.00688849
0.0169446,0.010227,0.00413203,0.000261569,0.0332019,0.918308,0.00605858,0.0108659
0.0141799,0.00886464,0.00323392,0.000197568,0.0124963,0.947457,0.00660225,0.00696865
0.0149157,0.00815914,0.00352889,0.000279589,0.0104636,0.947826,0.00842344,0.00640356
0.0110117,0.00951873,0.00306644,0.000210623,0.0209908,0.94344,0.00720643,0.00455517
0.00785418,0.00972801,0.00212699,0.000116882,0.0267393,0.944447,0.00703312,0.00195443
0.00662172,0.00487661,0.00181508,0.000369045,0.00776217,0.908867,0.0662764,0.00341227
0.00592365,0.00453889,0.0022404,0.000346291,0.00516957,0.911163,0.0667095,0.00390865
0.00810372,0.00509057,0.00305569,0.000477764,0.00552837,0.897441,0.0765995,0.00370333
0.00956932,0.00602279,0.00391586,0.00082623,0.00687459,0.885074,0.0835002,0.00421655
0.0104895,0.00532607,0.0034495,0.000552918,0.00489561,0.876776,0.094653,0.00385772
0.00724874,0.00540782,0.00216963,0.000308494,0.00566691,0.920773,0.0551436,0.0032819
0.00724874,0.00540782,0.00216963,0.000308494,0.00566691,0.920773,0.0551436,0.0032819
0.016374,0.00617461,0.00253695,0.000367211,0.00783793,0.916307,0.0476371,0.00276477
0.0130452,0.00889479,0.00117088,9.51303e-05,0.00394407,0.924931,0.0464637,0.00145558
0.00923391,0.00591069,0.0011407,9.22434e-05,0.00518283,0.940371,0.0359765,0.00209252
0.0101743,0.00906208,0.000959207,8.89156e-05,0.00549228,0.941012,0.031602,0.00160892
0.0156786,0.0145062,0.00166059,0.000176945,0.00773622,0.931296,0.0256698,0.00327546
0.0161806,0.0132556,0.00207397,0.00028663,0.00781272,0.927403,0.0291379,0.00384936
0.0139526,0.0159554,0.00203862,0.000222665,0.0109458,0.926408,0.0278332,0.00264407
0.0155759,0.0142441,0.00211024,0.000175139,0.0127988,0.930546,0.0220697,0.00248012
0.00934796,0.0072275,0.0022813,0.000221288,0.0183659,0.938853,0.0198314,0.00387158
0.0100042,0.00714769,0.00257878,0.000222771,0.0216699,0.938404,0.0150013,0.00497118
0.012822,0.00698558,0.00289385,0.000250736,0.0206413,0.935552,0.0158075,0.00504681
0.0150038,0.00600613,0.00281644,0.000244134,0.017389,0.939626,0.0142528,0.00466223
0.0169302,0.00645806,0.00350432,0.000348331,0.0238518,0.926392,0.0170816,0.00543376
0.0188258,0.00689452,0.00396437,0.000410731,0.0318561,0.917374,0.0149249,0.00574953
0.0227649,0.00615918,0.00419915,0.000545782,0.0289747,0.915311,0.0166487,0.00539684
0.0204141,0.00524574,0.00359549,0.00044566,0.0308447,0.920478,0.0139809,0.0049953
0.0347704,0.00525662,0.00523238,0.000786263,0.0301054,0.903276,0.0140083,0.00656477
0.0241667,0.00590795,0.00475189,0.000699034,0.0820334,0.864111,0.0121387,0.00619174
0.0235131,0.00530395,0.00387767,0.000573376,0.0406836,0.907523,0.0133645,0.00516102
0.0251448,0.00461754,0.00324939,0.000473581,0.0179457,0.929229,0.0148559,0.00448399
0.0179977,0.00439473,0.00174006,0.000183386,0.00685225,0.949368,0.0174139,0.00205017
0.0193501,0.00481245,0.00206952,0.000176724,0.0158249,0.94325,0.0121729,0.00234308
0.017198,0.0048921,0.00266089,0.000309163,0.0410636,0.919094,0.0117556,0.00302691
0.00815179,0.00484132,0.000598707,6.26101e-05,0.00257773,0.959432,0.0237268,0.000609189
0.00996727,0.00246449,0.000715718,5.49972e-05,0.0011117,0.967257,0.0175749,0.000853422
0.0102477,0.00144457,0.000612975,2.70657e-05,0.000506257,0.957035,0.029826,0.00030016
0.00795754,0.000917027,0.000414737,1.48221e-05,0.000301684,0.930314,0.0599526,0.000127646
0.00590092,0.000412116,0.000221278,1.36515e-05,0.000110812,0.938759,0.0545028,7.90483e-05
0.00851808,0.00174926,0.000933375,0.000108966,0.000498649,0.915212,0.0725519,0.000427522
0.00851808,0.00174926,0.000933375,0.000108966,0.000498649,0.915212,0.0725519,0.000427522
0.0155073,0.00968249,0.00134456,6.40397e-05,0.0020438,0.940415,0.0303009,0.000642001
0.0160485,0.00656836,0.00107246,4.70772e-05,0.00135615,0.936932,0.0375686,0.000406784
0.0254572,0.00886392,0.00172344,6.02906e-05,0.00124813,0.86924,0.0931088,0.000298317
0.0193154,0.00823086,0.00124034,4.89771e-05,0.000686532,0.867197,0.103056,0.000224549
0.0268344,0.00676752,0.00144321,5.232e-05,0.000496973,0.901213,0.0629339,0.000258753
0.0111217,0.00337741,0.000734072,4.98722e-05,0.000432024,0.941174,0.0428412,0.000269239
0.0115398,0.00275163,0.000613443,5.57656e-05,0.000426634,0.944569,0.039756,0.000287549
0.00940624,0.00178977,0.000376651,3.22827e-05,0.000286775,0.950469,0.0374462,0.000192947
0.0098956,0.0024018,0.000508968,5.60096e-05,0.000480121,0.950094,0.0362234,0.000340114
0.00845277,0.00227206,0.000511708,8.08053e-05,0.000690566,0.955412,0.0320709,0.000509429
0.00514298,0.00173121,0.000986911,0.000142546,0.00112608,0.927892,0.0617923,0.0011858
0.000897028,0.00189245,0.000387499,0.0001099,0.00160496,0.907106,0.0870625,0.000939568
0.0013165,0.00179093,0.000423953,0.000206345,0.0019304,0.906429,0.0867048,0.00119812
0.00136431,0.00101739,0.000319989,0.000128725,0.000529989,0.888218,0.107732,0.000689732
0.000927959,0.000497382,0.000175084,4.3974e-05,0.000110563,0.858004,0.139982,0.000259022
0.00168187,0.000751782,0.000183248,2.31609e-05,0.000247067,0.898297,0.0986345,0.000181205
0.00265235,0.000748353,0.000216858,2.51517e-05,0.00013212,0.933241,0.0627142,0.00027023
0.0059207,0.00108382,0.000293116,4.17713e-05,0.000176501,0.964279,0.0276455,0.000559101
0.0053166,0.00104744,0.000198477,3.37479e-05,0.000111893,0.975605,0.0171802,0.000506655
0.0103318,0.00169863,0.000465396,5.62828e-05,0.000152782,0.974288,0.0119791,0.00102842
0.0169425,0.00200241,0.00101829,8.05846e-05,0.000215088,0.964325,0.0132486,0.00216759
0.0156793,0.00189657,0.000942111,8.62693e-05,0.000227868,0.966809,0.0115173,0.00284153
0.0131122,0.00176946,0.000831606,7.77106e-05,0.000236598,0.970582,0.00996637,0.00342375
0.0135913,0.00389885,0.00105286,0.000145671,0.000323215,0.967025,0.0101913,0.00377167
0.0148067,0.00469206,0.00225816,0.000408594,0.000776776,0.950853,0.0172061,0.00899882
0.0173632,0.00448133,0.00246954,0.0004382,0.00119821,0.946224,0.0147877,0.0130383
0.0173492,0.00397341,0.00247397,0.000450437,0.00105539,0.946253,0.0147611,0.0136831
0.0349973,0.00412991,0.00414981,0.000545276,0.000931324,0.921664,0.0119589,0.0216238
0.0406064,0.00455093,0.00498636,0.000577897,0.00112672,0.90836,0.0110484,0.0287438
0.0406064,0.00455093,0.00498636,0.000577897,0.00112672,0.90836,0.0110484,0.0287438
0.0659946,0.00491325,0.0056967,0.000374859,0.000886878,0.895792,0.00754554,0.0187962
0.0659656,0.00490806,0.00569338,0.000374288,0.000886334,0.895851,0.00754612,0.0187754
0.0659972,0.00491899,0.00570454,0.00037514,0.000888873,0.895742,0.0075508,0.0188228
0.0590739,0.00449833,0.00499559,0.000387375,0.000968658,0.903671,0.00766245,0.0187428
0.0562175,0.00459653,0.00485665,0.000365943,0.00103083,0.908298,0.00781392,0.0168203
0.043856,0.00402925,0.00372478,0.000316652,0.00110886,0.92436,0.0067059,0.0158988
0.0476963,0.00501316,0.00312242,0.000236786,0.00120988,0.927037,0.00539799,0.0102867
0.0457111,0.00493208,0.00315051,0.000241023,0.00127101,0.928669,0.00548156,0.0105435
0.0441547,0.00483408,0.00313435,0.000250256,0.00131724,0.929888,0.00567234,0.0107494
0.0484407,0.00524744,0.00299298,0.000242512,0.000957743,0.927502,0.00507687,0.0095393
0.0438968,0.00590998,0.00275893,0.000265102,0.00109369,0.932862,0.00525812,0.00795545
0.0405883,0.00805175,0.00355972,0.000306503,0.00230136,0.928281,0.00737298,0.00953859
0.0517638,0.00783176,0.00432122,0.000449141,0.00190778,0.909662,0.0111624,0.012902
0.0433732,0.00734121,0.00432223,0.000454247,0.00257177,0.915567,0.0118137,0.0145569
0.0539352,0.00731137,0.00504884,0.000463944,0.00230149,0.904098,0.0136383,0.0132033
0.0587231,0.00557092,0.00614806,0.000822118,0.00210363,0.895172,0.0176562,0.0138042
0.0668254,0.0053668,0.00567628,0.000711713,0.00156191,0.891127,0.0190035,0.0097276
0.0847136,0.0061234,0.0074646,0.00141961,0.00204278,0.864617,0.0154048,0.0182141
0.0355279,0.00398133,0.00355379,0.000736659,0.00102366,0.881494,0.0675279,0.00615494
0.00877627,0.00383052,0.00185839,0.000789966,0.00445371,0.87382,0.101012,0.00545867
0.0155766,0.00701119,0.00308383,0.000939734,0.0030886,0.910969,0.0508587,0.00847257
0.0210884,0.00738107,0.00539649,0.00122275,0.00209376,0.838702,0.109669,0.0144468
0.0129281,0.00584479,0.00415223,0.000923114,0.00298654,0.838769,0.124283,0.0101136
0.0118744,0.0155579,0.00482696,0.0007885,0.0116191,0.908343,0.0403492,0.00664087
0.013394,0.0107788,0.00347583,0.000679566,0.010437,0.937389,0.0137083,0.0101371
0.0165435,0.0101182,0.0033107,0.000196453,0.00676919,0.954082,0.00301849,0.00596197
0.0295042,0.0549985,0.00436108,0.000330389,0.00313748,0.895465,0.00562899,0.0065741
0.0414433,0.0502764,0.00579814,0.00110395,0.00423106,0.881267,0.00653562,0.0093441
0.0627202,0.0760941,0.00550712,0.000557185,0.00359243,0.841551,0.00413146,0.0058464
0.0294418,0.113592,0.00423289,0.000697681,0.00616221,0.834137,0.00610746,0.00562937
0.00871164,0.015439,0.00217766,0.000398341,0.026608,0.930774,0.00244067,0.0134505
0.00261433,0.0638076,0.000573314,5.63543e-05,0.156084,0.77153,0.000510128,0.00482423
0.00159793,0.0279234,0.000564464,4.6001e-05,0.249817,0.714678,0.000427847,0.00494575
0.00304902,0.0421789,0.00212313,0.000343523,0.32476,0.611792,0.00160972,0.0141436
0.00495357,0.0659793,0.00274059,0.000429882,0.304737,0.600829,0.00188509,0.0184457
0.00154735,0.105446,0.000889524,0.000108867,0.459467,0.423514,0.000643167,0.00838409
0.00188475,0.0685411,0.000798187,0.000139036,0.411891,0.50355,0.000922538,0.0122743
0.00239389,0.0457113,0.000992168,0.000357756,0.332892,0.597422,0.00195317,0.0182772
0.00217675,0.0731098,0.000751851,0.000182202,0.326393,0.583432,0.000955395,0.0129985
0.00443268,0.125873,0.00164274,0.000451871,0.298938,0.543285,0.00164296,0.0237336
0.00675503,0.157256,0.00220446,0.000447455,0.291343,0.518879,0.00202695,0.0210879
0.00267043,0.113423,0.00083326,0.000194424,0.443124,0.425377,0.000864475,0.0135128
0.00373877,0.0606515,0.00103646,0.000256012,0.345267,0.570298,0.00117059,0.0175815
0.0064895,0.0401911,0.00158393,0.000409813,0.211455,0.715226,0.00207096,0.0225731
0.00941445,0.0589636,0.00130281,0.000366305,0.0865814,0.816516,0.00232801,0.0245272
0.00903081,0.0741503,0.00129212,0.000359548,0.0817241,0.803711,0.00236326,0.0273686
0.0140984,0.0889515,0.00192869,0.000200983,0.0252373,0.846323,0.00222153,0.0210392
0.00722236,0.19967,0.00200134,0.000154276,0.1112,0.666421,0.00210652,0.0112244
0.00483914,0.186967,0.00135815,8.0472e-05,0.134161,0.665855,0.00144242,0.00529691
0.00286689,0.262664,0.000819106,4.6285e-05,0.229928,0.500157,0.00116351,0.00235464
0.006295,0.267007,0.00179809,0.000105165,0.123425,0.593854,0.00242116,0.00509499
0.00136355,0.394301,0.000565577,2.61548e-05,0.216676,0.382634,0.000551307,0.00388256
0.00101145,0.358148,0.000258052,1.38682e-05,0.224689,0.412429,0.000273744,0.00317764
0.00173237,0.215627,0.000205557,8.62571e-06,0.0775056,0.702063,0.000301286,0.00255613
0.00355474,0.384065,0.00121438,4.48272e-05,0.0580398,0.541845,0.000598248,0.0106388
0.00149403,0.351201,0.000368063,1.6152e-05,0.159063,0.480093,0.000262012,0.00750254
0.00446606,0.292116,0.000754372,3.1196e-05,0.0515369,0.638405,0.000580551,0.0121098
0.0141561,0.223322,0.00326095,0.000208393,0.0305805,0.664567,0.00134039,0.0625653
0.0241509,0.0875374,0.00604696,0.000194095,0.0231774,0.777893,0.00175857,0.0792416
0.0250913,0.0749955,0.00362412,0.000106211,0.0185908,0.814194,0.0011417,0.0622568
0.0126369,0.292683,0.00183625,0.000115312,0.0192471,0.656833,0.00138032,0.0152674
